Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,19,97,69,1103,63,A,0,26,52,8,20,9,10,3,31,12,10,4,3,18,22,56,10,27,9,17,9,24,11,10,4,1,11
2022,21,1103,84,221,74,H,0,31,58,7,24,15,21,13,27,15,13,4,3,22,27,55,7,20,13,23,9,18,10,13,5,0,22
2022,22,211,67,1103,55,H,0,25,54,9,22,8,13,11,29,10,12,6,3,19,19,54,4,24,13,18,9,20,6,10,6,2,15
2022,23,1103,74,36,73,H,0,29,63,11,30,5,8,18,17,17,11,5,2,14,25,47,14,24,9,10,6,19,12,15,3,2,15
2022,24,1103,91,201,66,A,0,32,61,14,27,13,16,8,24,15,6,8,2,15,24,67,5,23,13,15,19,23,4,13,4,0,19
2022,25,1103,46,261,44,H,0,17,50,7,22,5,8,8,29,10,10,2,3,12,19,52,3,15,3,7,7,28,8,9,5,6,13
2022,26,1103,60,2,56,A,0,22,46,4,15,12,15,6,24,9,13,4,6,14,22,61,6,16,6,7,16,20,10,13,8,4,16
2022,27,184,84,1103,76,H,0,33,56,5,15,13,17,7,25,17,9,6,5,19,28,64,7,25,13,23,16,20,15,9,5,2,17
2022,28,1103,66,6,55,H,0,25,50,5,17,11,17,10,30,11,11,5,6,14,21,57,7,21,6,7,7,19,11,7,7,4,17
2022,29,1103,71,6,59,A,0,22,42,10,19,17,23,6,30,9,17,5,3,13,21,53,7,23,10,11,3,17,9,10,8,1,19
2022,30,1103,70,198,64,A,0,21,40,6,15,22,26,5,21,12,15,6,2,13,22,46,7,18,13,15,4,17,10,13,5,0,20
2022,31,211,66,1103,64,A,0,23,47,10,17,10,18,7,20,8,12,6,3,20,23,46,7,18,11,17,8,21,17,14,4,3,19
2022,32,36,61,1103,57,H,1,21,65,8,22,11,17,17,31,9,11,5,3,19,19,58,7,27,12,23,14,30,10,11,4,9,17
2022,33,198,66,1103,63,A,0,25,53,4,13,12,16,9,20,11,8,2,0,23,20,44,5,19,18,27,8,21,8,12,5,4,21
2022,34,1103,67,261,48,A,0,25,52,8,18,9,12,6,30,8,12,6,5,12,20,56,4,22,4,6,7,24,6,11,5,3,13
2022,35,1103,82,201,68,H,0,27,50,10,26,18,24,9,25,13,8,4,2,18,27,51,5,17,9,16,5,17,9,6,5,1,20
2022,36,1103,91,97,83,A,0,30,48,4,15,27,35,6,27,11,11,6,4,16,30,62,15,36,8,13,7,16,15,10,5,3,24
2022,37,1103,79,221,60,A,0,24,55,11,26,20,25,7,24,11,7,8,3,16,18,52,7,19,17,20,10,27,9,15,1,1,18
2022,38,1103,57,2,56,H,0,19,50,6,22,13,22,6,23,13,8,8,1,13,20,47,4,18,12,13,4,27,9,13,4,2,20
2022,39,1103,70,219,68,N,0,24,55,9,17,13,16,10,24,8,15,8,5,18,23,57,6,20,16,20,12,23,9,14,10,5,17
2022,40,1103,70,184,62,N,0,25,53,8,23,12,15,9,27,9,9,5,5,19,24,54,4,15,10,22,12,21,7,8,5,0,16
2022,41,1103,75,211,55,A,0,25,48,10,19,15,21,8,16,16,11,12,1,7,22,47,7,17,4,5,9,20,10,19,4,1,18
2022,2,178,82,221,71,H,0,30,57,7,21,15,23,10,26,15,12,12,5,18,25,57,11,30,10,21,12,23,13,17,8,0,19
2022,3,221,73,241,69,H,0,23,55,11,24,16,27,10,29,16,11,4,1,11,27,64,6,22,9,10,9,28,9,9,7,3,19
2022,7,221,97,245,75,H,0,31,57,15,28,20,29,5,26,18,7,5,4,20,23,58,9,25,20,31,13,26,15,13,3,1,24
2022,8,260,93,221,80,H,0,31,67,14,31,17,27,14,21,13,8,10,3,21,27,55,5,10,21,29,12,25,6,17,6,1,22
2022,10,221,85,3,58,H,0,33,66,12,27,7,12,13,27,19,11,8,2,8,23,55,5,19,7,10,6,24,7,15,4,2,16
2022,11,217,85,221,64,H,0,30,59,12,25,13,19,9,30,17,11,10,6,20,22,56,7,21,13,19,9,25,12,15,4,1,16
2022,12,221,75,30,55,H,0,26,55,7,23,16,25,12,17,18,12,11,4,21,18,41,6,17,13,21,5,19,12,19,5,6,25
2022,14,221,81,201,80,H,0,27,60,7,27,20,26,13,25,14,16,7,5,20,24,64,12,28,20,25,17,24,9,14,10,3,23
2022,15,211,66,221,65,A,0,25,60,3,18,13,19,8,27,11,8,8,2,18,22,55,9,29,12,15,7,31,10,13,3,3,18
2022,16,221,78,261,72,A,0,24,51,8,16,22,33,9,28,15,19,7,3,15,27,64,7,28,11,15,11,26,12,16,7,3,27
2022,18,219,74,221,68,A,0,26,64,11,31,11,17,14,31,15,13,7,5,21,21,60,4,25,22,28,11,28,5,11,3,2,20
2022,19,184,83,221,70,H,0,30,67,11,24,12,15,7,30,21,6,7,5,15,26,71,8,28,10,15,18,31,10,13,3,5,15
2022,21,221,81,6,64,H,0,30,48,8,13,13,15,4,31,20,15,3,3,11,25,63,8,27,6,7,7,15,13,7,7,2,15
2022,22,221,74,198,67,A,0,27,58,7,23,13,17,10,25,12,14,6,3,22,21,58,6,23,19,26,15,24,10,13,7,3,18
2022,23,221,83,36,72,H,0,31,53,10,20,11,19,11,18,12,14,6,0,16,24,43,10,23,14,17,2,17,10,16,8,1,25
2022,24,97,87,221,63,H,0,30,59,10,23,17,27,11,29,16,12,10,1,18,20,52,9,29,14,20,4,22,11,15,6,2,24
2022,25,221,93,184,83,H,0,31,61,14,29,17,22,6,32,17,7,0,2,14,34,77,9,28,6,10,13,27,15,4,3,1,17
2022,26,2,89,221,85,A,1,28,61,14,31,19,26,9,24,17,12,6,2,21,29,65,9,24,18,28,17,28,17,13,10,3,20
2022,27,219,80,221,74,H,0,30,70,7,21,13,18,18,24,13,17,9,7,20,28,60,7,21,11,17,10,26,16,19,8,3,18
2022,28,198,64,221,58,A,0,20,47,7,18,17,24,9,28,9,22,7,2,23,19,54,2,15,18,27,10,21,7,14,11,4,19
2022,29,221,91,201,82,A,0,28,63,10,26,25,31,11,31,15,17,10,4,19,29,67,5,25,19,27,11,26,13,16,8,2,24
2022,30,211,93,221,82,H,0,32,64,17,37,12,16,7,18,23,11,16,1,18,27,46,12,22,16,22,3,25,18,21,7,4,16
2022,31,221,75,261,64,H,0,26,62,8,28,15,22,13,29,15,7,3,2,17,22,60,9,33,11,13,10,28,9,10,3,4,21
2022,33,221,64,36,63,A,0,22,52,7,25,13,19,9,27,12,16,8,2,16,23,56,9,29,8,13,9,25,13,15,9,0,16
2022,34,97,77,221,67,N,0,27,62,11,28,12,16,13,35,11,11,3,2,19,24,68,9,27,10,17,13,25,8,6,7,4,18
2022,2,142,79,201,71,H,1,26,70,12,34,15,27,18,35,19,18,8,2,20,25,74,5,34,16,22,14,34,8,16,9,4,21
2022,3,201,101,3,60,H,0,39,74,10,24,13,18,17,40,13,18,10,4,8,25,73,10,36,0,0,8,21,15,17,9,3,17
2022,5,1313,90,201,84,A,0,32,64,9,16,17,26,12,28,12,9,6,1,25,25,66,12,40,22,29,12,28,13,10,7,7,23
2022,8,201,75,239,57,H,0,25,66,7,22,18,23,15,23,12,16,11,7,15,21,63,9,28,6,10,18,27,9,25,6,6,21
2022,12,201,129,3,50,H,0,48,83,17,38,16,23,19,42,32,8,9,3,16,19,66,4,28,8,11,8,21,8,18,6,1,21
2022,16,219,99,201,88,H,0,29,55,8,23,33,35,8,30,17,13,4,3,19,32,71,7,26,17,21,12,19,10,9,7,2,22
2022,17,201,87,6,83,H,1,31,72,7,19,18,23,10,35,14,9,8,6,17,31,77,15,44,6,9,13,33,14,13,4,2,19
2022,18,97,85,201,78,H,0,27,61,8,26,23,30,13,30,12,9,5,4,15,29,67,9,23,11,15,8,25,10,8,4,2,25
2022,19,184,91,201,78,A,0,35,64,10,23,11,11,9,29,18,13,5,1,11,30,69,10,31,8,11,11,20,15,9,11,10,13
2022,20,201,92,198,83,A,0,31,51,11,21,19,25,4,29,17,16,6,4,16,30,58,10,22,13,21,4,20,15,10,10,0,18
2022,22,201,82,36,75,A,0,30,57,8,19,14,21,9,30,12,13,6,4,13,29,73,8,33,9,14,15,21,12,8,8,1,17
2022,23,201,85,261,71,H,0,28,63,3,17,26,32,16,26,13,10,5,0,18,27,55,2,10,15,19,4,20,11,11,2,1,23
2022,24,211,91,201,83,A,0,33,64,9,22,16,22,13,26,18,15,6,4,27,26,56,6,18,25,31,6,21,17,11,10,3,21
2022,25,2,78,201,74,H,0,26,57,10,26,16,22,6,24,15,12,8,4,15,28,63,10,25,8,16,16,27,10,19,6,3,21
2022,26,201,87,198,65,H,0,30,67,11,25,16,18,14,31,20,10,7,3,13,21,64,7,28,16,21,14,25,11,12,5,2,20
2022,27,211,76,201,68,H,0,28,56,12,26,8,15,5,34,15,18,7,3,19,23,63,9,22,13,20,8,27,11,16,11,1,18
2022,28,6,94,201,78,H,0,34,68,11,32,15,17,10,35,17,13,5,2,15,29,71,7,23,13,22,12,26,14,10,8,1,14
2022,29,219,112,201,85,A,0,44,79,11,29,13,16,21,34,16,19,7,3,27,27,71,6,20,25,34,15,17,9,13,9,2,20
2022,32,36,78,201,67,A,0,28,60,11,29,11,13,7,33,14,9,3,1,16,26,67,7,29,8,10,8,27,9,6,2,6,12
2022,33,201,80,97,77,H,0,25,50,8,23,22,29,6,31,12,16,6,6,15,26,75,13,41,12,15,20,21,17,10,10,3,19
2022,34,184,96,201,56,H,0,37,64,12,24,10,14,11,35,25,8,3,3,12,23,65,7,24,3,8,11,17,13,10,4,4,16
2022,5,73,79,219,78,A,0,32,74,2,7,13,23,18,21,7,9,12,3,21,28,55,6,19,16,23,10,28,10,20,6,3,23
2022,6,219,106,217,90,A,0,40,76,12,20,14,15,14,27,22,9,7,3,13,35,68,12,27,8,13,9,21,12,11,4,7,14
2022,7,219,94,3,49,H,0,34,69,10,31,16,25,17,37,17,12,8,13,11,19,69,6,23,5,9,15,22,11,18,4,2,20
2022,10,219,100,3,58,H,0,37,74,13,40,13,20,15,30,23,9,16,8,16,21,56,7,22,9,15,10,23,13,24,4,1,19
2022,13,6,91,219,81,A,0,31,73,9,19,20,24,14,26,12,8,5,1,22,27,70,8,30,19,32,23,32,17,17,3,7,25
2022,18,219,78,36,64,A,0,28,60,7,20,15,22,15,20,13,10,12,4,12,26,51,6,16,6,8,6,19,12,18,5,5,16
2022,21,219,64,211,51,H,0,26,59,7,30,5,12,14,28,17,14,11,3,14,19,57,4,21,9,13,12,24,10,15,7,1,14
2022,22,184,86,219,75,H,0,29,57,3,12,25,32,6,31,18,9,8,6,18,27,73,9,27,12,15,16,27,11,12,4,9,20
2022,23,97,74,219,53,A,0,29,66,9,27,7,10,13,24,8,8,10,2,8,21,55,5,21,6,6,10,27,9,16,7,3,12
2022,24,219,74,2,54,A,0,26,61,9,27,13,16,15,34,17,17,7,5,16,19,56,5,21,11,17,7,20,7,15,8,6,14
2022,25,219,102,261,64,H,0,43,75,10,22,6,8,18,32,28,10,9,3,15,24,64,5,25,11,19,13,15,9,13,6,5,15
2022,28,219,83,261,69,A,0,30,61,11,20,12,22,12,34,13,13,5,3,19,27,66,5,20,10,16,8,27,9,10,5,2,20
2022,29,219,87,36,73,H,0,32,66,7,21,16,19,14,24,18,8,9,3,10,29,57,10,27,5,7,5,22,14,14,3,2,18
2022,30,219,86,6,84,A,0,35,74,8,20,8,11,15,28,19,12,8,6,16,30,69,7,22,17,21,15,26,12,10,7,3,14
2022,31,219,79,198,68,A,0,29,61,6,18,15,25,13,32,11,11,5,5,14,29,65,5,18,5,9,7,26,19,9,6,2,19
2022,32,219,70,198,60,H,0,23,66,9,25,15,23,18,30,17,8,7,6,15,22,60,5,17,11,14,9,29,12,10,3,2,17
2022,33,184,92,219,76,A,0,34,64,9,17,15,19,11,25,17,7,5,1,10,32,72,8,23,4,6,15,22,16,11,4,5,14
2022,34,211,70,219,65,H,0,28,73,10,27,4,8,17,21,13,8,10,7,13,27,60,7,25,4,5,10,28,13,17,7,3,13
2022,2,71,78,2,68,H,0,27,61,9,27,15,22,16,28,14,12,6,4,16,25,61,9,30,9,14,10,21,11,12,6,2,18
2022,4,2,62,30,61,A,0,25,59,9,25,3,12,7,29,12,11,11,3,20,21,52,8,25,11,18,8,34,16,17,8,3,17
2022,5,1211,107,2,54,A,0,42,73,9,32,14,25,16,36,19,10,8,7,15,17,56,9,23,11,16,4,18,10,17,6,0,22
2022,7,1246,85,2,57,H,0,31,72,7,26,16,24,20,27,16,6,9,3,14,23,56,7,16,4,7,7,23,11,15,2,1,18
2022,9,260,97,2,70,A,0,29,57,17,29,22,27,10,22,18,11,7,0,16,25,52,11,19,9,13,7,20,13,19,6,3,27
2022,13,2,72,211,69,A,0,22,55,8,21,20,29,13,26,15,17,6,2,28,18,55,6,34,27,35,12,24,13,13,4,5,24
2022,15,184,82,2,54,A,0,27,61,7,21,21,25,8,36,15,6,6,1,17,19,57,7,22,9,15,6,28,10,10,5,3,20
2022,17,261,99,2,68,H,0,37,62,7,20,18,22,5,30,14,7,11,3,18,23,57,10,25,12,20,8,23,7,15,5,0,20
2022,23,2,69,198,63,A,0,25,58,5,20,14,20,9,25,14,9,6,7,16,24,57,3,17,12,16,10,30,14,13,4,3,20
2022,25,2,65,36,55,H,0,19,38,5,14,22,32,4,26,8,10,6,4,18,19,49,8,29,9,18,9,20,4,10,6,1,21
2022,28,97,81,2,72,A,0,26,53,12,25,17,26,7,21,14,14,6,4,22,24,58,5,24,19,21,13,25,12,19,11,2,24
2022,29,36,77,2,63,H,0,24,55,13,27,16,19,11,27,14,10,4,8,11,25,65,8,26,5,8,14,20,11,8,5,7,15
2022,30,261,75,2,70,A,0,28,58,9,24,10,13,9,26,14,11,3,3,16,25,60,6,20,14,17,12,24,12,9,5,4,19
2022,31,184,68,2,66,H,0,26,59,8,22,8,10,4,29,20,9,5,2,15,25,63,7,23,9,13,11,31,13,12,4,7,17
2022,32,97,76,2,50,H,0,27,59,10,28,12,20,11,32,23,11,7,4,11,20,64,4,22,6,12,16,26,8,14,7,4,17
2022,33,2,83,6,69,A,0,30,54,13,24,10,17,10,29,15,17,9,3,21,22,66,11,32,14,18,17,18,17,14,7,2,17
2022,34,211,73,2,71,A,0,25,64,5,27,18,25,17,29,7,9,6,2,20,22,54,11,27,16,21,6,27,13,11,6,3,21
2022,35,6,75,2,61,A,0,25,55,9,25,16,21,10,30,17,12,3,1,22,20,56,4,25,17,24,12,21,9,13,6,2,22
2022,37,184,72,2,71,N,0,27,58,6,21,12,18,9,22,13,8,7,3,13,27,62,7,27,10,13,14,26,14,14,3,3,18
2022,3,261,103,217,98,H,2,32,73,7,23,32,43,14,27,10,15,13,3,24,33,78,9,28,23,28,18,29,6,22,9,7,31
2022,6,261,72,260,68,H,0,27,57,6,16,12,19,3,36,11,15,4,2,19,22,67,9,23,15,20,11,31,9,13,8,1,18
2022,9,261,79,3,57,H,0,29,54,5,13,16,26,8,28,8,12,10,6,13,22,57,4,13,9,16,12,23,11,18,4,2,17
2022,12,56,67,261,55,H,0,24,58,8,23,11,12,10,26,12,8,6,6,13,23,58,1,11,8,8,8,25,6,10,4,3,12
2022,15,261,85,36,79,A,0,31,58,7,20,16,28,6,25,12,14,9,4,20,29,63,8,27,13,18,9,28,11,18,8,1,22
2022,18,198,77,261,70,H,0,28,59,6,13,15,21,14,23,13,16,5,4,21,22,48,9,16,17,22,6,20,12,18,8,5,21
2022,19,211,56,261,47,A,0,20,47,3,12,13,21,7,24,8,14,9,3,23,11,43,3,24,22,26,9,23,4,19,5,3,18
2022,22,261,85,6,75,H,0,29,59,14,30,13,17,7,38,15,18,6,2,12,30,76,12,33,3,5,9,25,19,8,11,1,17
2022,23,184,86,261,66,A,0,35,66,4,15,12,19,12,34,14,13,6,1,13,24,64,8,23,10,13,6,23,9,11,6,3,15
2022,24,97,81,261,68,H,0,29,56,12,26,11,12,5,24,14,14,5,2,14,26,59,6,21,10,11,10,22,10,18,7,3,16
2022,25,211,90,261,71,H,0,34,61,12,25,10,14,8,26,13,7,5,5,18,24,56,9,21,14,18,7,20,11,8,4,2,14
2022,27,97,74,261,56,A,0,26,61,9,28,13,19,9,30,10,9,10,3,15,21,54,6,22,8,16,8,30,6,15,4,2,18
2022,31,261,74,198,72,H,0,27,46,7,15,13,24,8,29,17,21,5,4,16,26,58,6,19,14,21,8,18,12,13,11,0,20
2022,33,36,71,261,60,A,0,26,57,11,26,8,11,5,29,8,5,6,1,16,23,55,6,23,8,18,9,28,10,8,0,1,17
2022,34,6,76,261,63,H,0,30,61,9,25,7,9,9,18,20,10,5,6,12,25,55,5,20,8,14,15,24,10,19,5,1,18
2022,7,211,84,3,38,H,0,31,64,9,27,13,15,13,33,15,11,15,1,9,13,50,9,34,3,5,4,21,9,22,3,0,16
2022,10,287,57,211,51,A,0,20,54,6,24,11,15,14,24,6,15,7,1,10,21,52,4,23,5,7,8,21,8,16,7,5,15
2022,11,211,107,3,41,H,0,40,67,16,31,11,17,11,37,25,7,11,5,21,13,54,7,28,8,20,10,20,9,16,2,0,20
2022,15,183,78,211,76,A,0,29,63,6,22,14,20,11,12,11,10,12,2,22,25,49,6,20,20,26,11,24,12,18,4,4,21
2022,18,211,66,184,63,H,0,20,60,7,27,19,21,17,27,10,15,7,4,23,18,52,7,20,20,28,13,24,7,17,6,2,20
2022,20,97,80,211,72,H,0,25,50,10,25,20,23,6,27,11,13,4,1,16,25,65,4,17,18,23,12,22,9,7,10,3,22
2022,21,198,65,211,63,A,0,23,47,7,13,12,20,4,22,14,15,7,1,22,19,52,4,20,21,25,11,23,9,16,7,4,20
2022,25,211,75,36,64,H,0,27,56,7,24,14,21,11,27,15,12,6,3,11,23,57,8,26,10,14,9,18,12,8,8,0,20
2022,27,211,78,6,65,A,0,30,70,9,25,9,13,15,27,12,7,8,5,14,25,61,8,26,7,11,10,27,8,14,3,5,17
2022,31,211,72,184,59,A,0,27,55,5,17,13,16,10,29,10,15,3,6,13,22,62,6,18,9,17,13,20,17,11,6,2,13
2022,32,211,75,97,52,H,0,26,50,8,17,15,19,3,36,15,16,5,3,28,12,52,5,28,23,33,9,19,7,10,5,2,16
2022,35,211,63,198,55,A,0,20,48,3,18,20,30,11,28,12,15,10,4,19,19,51,2,16,15,22,9,24,8,14,6,2,24
2022,37,211,85,6,75,H,0,25,54,7,26,28,33,11,28,14,12,8,1,16,27,61,5,25,16,21,9,19,11,11,6,1,22
2022,38,211,67,97,61,N,0,26,57,6,17,9,13,12,28,11,9,3,4,18,19,47,8,24,15,24,5,22,4,8,3,2,13
2022,3,6,104,95,75,H,0,39,64,17,32,9,13,9,28,27,12,8,4,17,28,60,11,21,8,14,9,18,10,15,6,2,18
2022,5,6,90,3,45,H,0,33,62,13,28,11,20,14,34,22,16,7,4,16,13,57,7,30,12,13,11,21,7,20,11,0,18
2022,6,6,99,3,47,H,0,36,64,10,29,17,24,15,35,21,5,4,5,6,18,63,7,38,4,9,11,14,9,11,4,0,19
2022,7,260,79,6,67,H,0,23,54,15,28,18,21,8,27,13,14,1,3,23,21,62,5,21,20,23,10,18,6,5,4,7,20
2022,9,245,69,6,68,H,0,27,61,8,28,7,10,6,27,15,11,6,3,10,28,65,6,20,6,7,9,29,10,13,5,2,16
2022,12,6,80,3,56,H,0,31,64,9,28,9,10,12,29,17,10,4,6,12,21,57,1,14,13,16,8,22,7,9,7,2,14
2022,18,184,75,6,72,A,0,27,62,7,19,14,14,12,24,10,14,5,7,9,28,60,10,31,6,7,8,23,12,13,6,9,11
2022,19,6,70,36,62,A,0,25,54,5,21,15,15,6,27,11,8,1,5,13,23,60,8,27,8,10,10,23,12,8,4,0,18
2022,20,97,86,6,63,A,0,29,57,13,33,15,24,10,26,20,12,12,1,20,19,52,8,27,17,21,8,23,8,15,5,1,18
2022,21,6,85,198,82,H,1,30,63,8,21,17,22,8,26,13,13,6,4,16,31,60,11,21,9,14,6,29,14,15,9,2,22
2022,27,6,62,36,57,H,0,18,49,7,22,19,24,6,22,10,9,7,1,16,16,44,7,25,18,23,8,25,6,17,3,1,19
2022,29,97,91,6,78,H,0,29,57,11,28,22,24,7,28,14,9,8,2,7,31,65,13,27,3,6,8,22,16,11,5,2,18
2022,30,6,78,198,75,A,0,28,54,8,18,14,16,6,26,17,14,7,4,19,29,57,5,17,12,20,8,21,16,12,9,3,16
2022,33,184,88,6,73,H,0,35,65,5,20,13,17,11,29,15,8,7,4,12,25,67,14,32,9,11,13,20,16,10,3,2,13
2022,2,198,71,207,64,A,0,21,48,12,23,17,25,4,33,12,20,4,14,30,20,75,3,18,21,36,27,24,5,12,12,6,21
2022,4,71,54,198,37,H,0,20,49,2,14,12,16,8,32,12,12,6,9,11,13,54,4,21,7,10,8,24,4,11,3,1,15
2022,5,117,76,198,58,A,0,27,48,9,23,13,13,4,23,16,12,3,5,14,20,53,6,20,12,16,11,17,9,11,4,1,18
2022,6,61,67,198,60,H,0,22,55,5,12,18,25,15,27,15,16,7,6,18,18,52,13,31,11,22,13,19,12,18,6,6,24
2022,8,198,55,30,45,H,0,21,51,5,16,8,11,9,31,9,18,7,3,18,15,50,7,28,8,12,6,23,11,16,8,5,15
2022,10,198,70,239,59,A,0,21,47,7,14,21,33,10,29,11,17,7,2,28,18,48,6,16,17,31,10,22,11,18,7,5,28
2022,15,184,94,198,63,H,0,33,60,7,15,21,27,10,33,16,10,3,1,18,23,62,6,28,11,17,9,22,11,14,4,4,25
2022,20,97,74,198,62,H,0,24,59,8,30,18,24,13,27,12,11,9,3,18,23,54,3,16,13,19,8,26,7,14,6,3,25
2022,23,198,75,36,56,A,0,30,54,7,17,8,10,6,26,16,10,6,4,16,23,54,5,20,5,11,9,18,7,11,2,3,15
2022,26,184,100,198,72,A,0,36,64,6,14,22,26,11,33,17,8,3,3,18,28,67,5,21,11,19,10,19,10,5,3,4,19
2022,34,198,58,97,57,H,0,22,51,3,17,11,14,6,32,10,14,2,4,21,17,51,7,25,16,19,4,25,10,9,7,3,12
2022,8,97,92,62,80,H,0,33,68,16,37,10,12,8,21,17,8,7,4,11,28,60,9,26,15,16,5,26,20,13,4,1,16
2022,11,1246,77,97,59,H,0,29,60,3,16,16,17,19,34,14,15,2,2,10,22,60,8,24,7,10,5,12,10,5,5,1,13
2022,12,97,73,216,59,H,0,29,62,4,14,11,15,14,16,12,11,10,0,14,23,43,6,13,7,10,6,20,7,20,4,3,19
2022,13,97,88,3,68,H,0,31,69,9,30,17,23,15,21,16,7,13,3,10,27,53,9,22,5,7,6,25,12,19,4,2,20
2022,14,1261,66,97,51,H,0,23,49,4,18,16,19,4,39,10,17,11,7,14,18,68,12,36,3,6,12,25,10,12,11,3,15
2022,15,97,78,126,75,H,0,30,56,9,23,9,14,10,21,19,20,7,7,17,28,56,3,13,16,17,7,20,15,14,10,1,16
2022,20,97,59,36,47,A,0,23,63,3,22,10,15,13,25,7,9,12,3,12,16,49,6,22,9,13,11,30,5,20,3,6,16
2022,26,184,87,97,69,A,0,36,61,7,17,8,8,4,29,15,10,6,2,17,27,60,8,29,7,14,7,21,8,11,6,3,15
2022,31,97,77,36,64,H,0,32,65,7,27,6,12,14,22,14,7,9,0,10,21,47,11,27,11,16,7,21,8,16,5,5,15
2022,32,184,77,97,62,H,0,31,55,5,17,10,11,6,41,17,17,1,9,13,22,67,11,31,7,13,7,19,11,5,11,6,14
2022,6,184,69,56,61,A,0,24,55,6,15,15,18,9,29,13,11,3,2,15,26,60,5,23,4,7,5,23,13,10,5,4,15
2022,11,184,79,290,70,H,0,28,64,9,26,14,18,13,25,15,9,7,2,11,28,63,8,28,6,8,11,24,17,14,5,3,19
2022,12,184,106,3,36,H,0,43,69,8,19,12,20,10,39,22,9,11,3,13,15,56,2,20,4,9,6,20,8,22,7,3,17
2022,14,184,67,129,65,H,0,25,58,5,17,12,15,13,22,12,15,6,3,17,23,53,8,23,11,18,12,22,10,15,6,4,20
2022,17,184,83,36,56,H,0,32,70,8,24,11,15,15,27,12,5,12,5,20,18,56,2,19,18,24,16,26,6,17,2,4,15
2022,33,184,92,36,50,A,0,36,70,11,27,9,14,19,38,19,9,5,5,13,18,65,9,33,5,9,11,19,11,8,7,4,15
2022,2,36,76,3,58,H,0,28,60,8,23,12,20,11,35,14,17,9,2,13,22,68,4,29,10,12,12,26,11,13,9,3,20
2022,4,3,80,36,63,A,0,25,50,9,20,21,29,5,24,9,7,10,3,15,22,51,13,28,6,10,7,23,14,15,1,1,19
2022,8,36,81,37,77,A,1,28,54,11,27,14,18,8,26,11,22,4,4,19,25,66,12,33,15,19,15,22,13,15,12,4,20
2022,9,56,71,36,60,A,0,25,53,8,25,13,23,7,26,15,9,6,4,14,23,59,6,23,8,12,12,27,7,11,3,0,15
2022,11,36,67,3,56,H,0,23,50,2,17,19,23,4,27,3,12,9,3,19,19,51,3,16,15,19,8,24,13,16,3,0,20
2022,2,1260,103,162,45,H,0,38,72,20,46,7,11,11,44,31,12,7,0,22,13,58,2,25,17,23,6,27,4,14,8,1,17
2022,6,145,55,162,48,H,0,19,53,7,24,10,13,9,40,11,19,4,2,10,18,64,5,34,7,9,7,25,6,10,15,1,12
2022,7,162,71,81,49,H,0,24,60,10,28,13,15,5,32,13,11,9,2,12,19,63,6,30,5,7,12,30,9,42,6,5,14
2022,17,162,74,80,65,A,0,24,56,8,30,18,29,9,38,8,19,5,5,12,26,80,7,25,6,9,18,27,10,13,5,2,21
2022,19,162,79,206,76,A,0,27,56,4,19,21,37,9,31,10,21,11,3,28,25,64,7,25,19,31,17,29,13,21,8,0,28
2022,20,1313,84,162,77,H,0,27,66,9,24,21,26,12,36,13,14,4,2,17,28,68,9,31,12,21,9,29,17,11,7,2,21
2022,21,162,83,232,81,H,0,27,63,9,25,20,28,13,23,10,7,9,3,18,24,53,13,25,20,24,7,29,12,14,3,6,23
2022,22,70,64,162,61,A,0,23,66,12,28,6,17,18,31,14,24,15,2,17,20,57,9,28,12,16,10,32,12,27,13,5,19
2022,23,162,59,72,57,A,0,20,62,11,41,8,15,10,28,9,10,10,5,13,19,58,6,16,13,14,12,36,11,18,4,7,14
2022,24,171,69,162,68,H,0,28,60,3,20,10,12,9,19,8,12,4,2,19,21,49,8,27,18,22,11,24,10,18,5,4,18
2022,25,80,66,162,58,A,0,25,65,4,23,12,15,11,38,9,21,8,3,19,17,56,8,35,16,21,4,31,11,20,6,3,20
2022,26,171,77,162,74,A,0,30,60,8,19,9,15,11,24,14,17,10,2,21,22,50,9,24,21,25,7,22,13,19,9,5,17
2022,27,1313,89,162,59,A,0,30,64,14,36,15,20,10,38,10,12,5,2,22,17,53,7,31,18,28,6,27,10,12,4,3,17
2022,28,162,86,232,82,A,0,26,52,15,28,19,25,6,32,15,17,4,1,19,25,63,11,35,21,28,9,22,12,11,11,1,20
2022,29,70,70,162,50,H,0,27,53,10,25,6,11,6,30,21,14,9,1,14,17,48,7,27,9,11,2,22,10,17,3,1,14
2022,30,162,80,72,67,H,0,25,56,14,35,16,26,2,33,16,16,13,5,16,24,64,7,27,12,18,10,36,12,21,10,1,20
2022,31,206,63,162,59,A,0,24,66,4,13,11,21,15,33,9,20,9,5,19,20,59,6,25,13,22,11,33,10,20,13,8,20
2022,32,162,59,232,57,N,0,22,56,8,23,7,11,5,23,11,16,9,2,20,18,61,3,20,18,23,21,30,7,23,5,1,12
2022,33,162,79,171,73,A,0,23,53,12,29,21,28,9,23,12,12,6,4,14,26,63,8,23,13,18,15,25,10,14,4,2,20
2022,34,1313,72,162,57,H,0,24,50,11,23,13,15,8,33,13,20,4,4,11,21,60,5,35,10,17,9,17,11,9,13,1,16
